#sequence-name	taxid	genus-species
312aa844dba476a2291686a06ef24053_10	0	Alternaria alternata
6ce6ee1438274195ef95cbc11253828e_10	0	Alternaria alternata
2cb73887de214a6647d36b85e923a61a_10	0	Alternaria alternata
b10a56fd50552671efa583c276fc0bf2_10	0	Alternaria alternata
2d033ca9a969f8fe742a5147cd9febdc_10	0	Alternaria alternata
e211f8559f543f72580343dc96cc863a_10	0	Fusarium graminearum
7254b9acca4b07a8ac4e8acf56a0fc0e_10	0	
ddbf445a6365c3f22f43f54b7f12e90b_10	0	
8b09302d739451c39c0d6b2bc1869177_10	0	
9261946f15b2749a1b38828b81de9341_10	0	Fusarium oxysporum
e53aabd5becd242a725cec7222dbaa14_10	0	Fusarium graminearum
4f948861c56dc00186c9e628f5888e2b_10	0	Fusarium oxysporum
9bfcae3aa291ca5d1545f9a5ed74e2f9_10	0	Fusarium oxysporum
09e8d9dde1e5184487c95cb7856babe5_10	0	
1661c54ff142131dd0f6a2aeb8ab86aa_10	0	
7de54f805b43292b28fe44db202b1442_10	0	Claviceps purpurea
d5a1eadd9ca77f5bcadac119a0e13c48_10	0	Claviceps purpurea
38add12f47a6c360c7e001a38e039462_10	0	Fusarium graminearum
156eab4a9260f61d74bc12ed008c0a78_10	0	
7a1a551d153532d24684561275c77969_10	0	
9e99874e394b7041f1ec37ecd8a8a8e3_10	0	
81f3ef11a7f842f50fa707eee5c8dec9_10	0	
8eeacd5bc1e22797f6b2070b932a829f_10	0	
5a86982b186dde3592832b87248594d8_10	0	
4740f978cb5e3a09c1e8346057688ec8_10	0	
ae633cea683abb85bbc704e82f203b47_10	0	
8086c825b726a475fb7feab341d14e9d_10	0	
5e46cc1b91aebc896f744355d256b42a_10	0	
549a1f3931a49de8d76206c934c666a6_10	0	
43afb75fbc4f281c0db769c6ca077035_10	0	
1c9b42c7fa57d370d9cdc6b0c86dfe86_10	0	
9c47ca15858bb9367ff8c7450281b301_10	0	
1cde3e6cd67da43ddde5df585f374366_10	0	
80f44ce98970749de65e52a117069d98_10	0	Fusarium oxysporum
ed03e55c034ce6b53b604d1e947d5147_10	0	Fusarium oxysporum
b76d73d098fa6dbbcaeeda8e8fc9f4fa_10	0	Fusarium oxysporum
e77d6e9c9cf7cf93a10931cf3f5d2646_10	0	Fusarium oxysporum
fc00551e11079eb3d71cb08bb31a3d4f_10	0	Fusarium oxysporum
6aab2eef59b4ee362ab6c3e23dd4de5c_10	0	Fusarium oxysporum
2b18b081c1b78c3d158472d5afa099a0_10	0	Fusarium graminearum
e146c64720688f1b57321971a6c0cd0b_10	0	Fusarium graminearum
6b68a2e8097d78b4206dc35676a0d1de_10	0	Fusarium graminearum
ae78d543ee9a987ab31c78a28b012729_10	0	
3e32dc14259920c462dbd05ac69a9991_10	0	Fusarium graminearum
34fd3ea58aecbf1043463a2ecf3edc34_10	0	Fusarium graminearum
48766d9c22c43e637669294226c2d912_10	0	Fusarium graminearum
e5443911da071b51b64b486f0517f2b1_10	0	Fusarium graminearum
4404b1dca406f86baf421b81e7d740ed_10	0	
0fb22cfe2291f8da533aa0b899f72094_10	0	Fusarium graminearum
3bde8edb276480d23e93603c874657a6_10	0	Fusarium oxysporum
829edebeb31f2f108829693b4ad50fda_10	0	Fusarium graminearum
9aa4780d8b685cd61771c5510235991f_10	0	
04c6588a2bd73bc99c7366d5052b1dea_10	0	Fusarium oxysporum
94106a0c93b7515fda2db1e4ed35fe7a_10	0	
4e9096ae98901b67aa7edc91a5ab0ad1_10	0	Fusarium oxysporum
e5e8f03e60c977f3b1bc840998a5ddf7_10	0	
0161568d49494aced9f3c2a60aff08d4_10	0	Fusarium graminearum
373417862de66d2de4f479054039b90a_10	0	
b676d2842d247f3110d7a53a28fd2204_10	0	Saitoella complicata
7e0a986d33ccb56293cb321b21bb3209_10	0	Naganishia albida
ee86ce857339e804265da37b9b41c89e_10	0	Naganishia albida
9cc4dfb698f4ae7c2fc2efee14960cbf_10	0	Naganishia albida
011e6630b4cdc81147f5a5afefdcda89_10	0	Naganishia albida
9a4eb8443b932406ea866fe034d26b7e_10	0	Naganishia albida
52950488205fa804ac759812b505b7ac_10	0	Naganishia albida
e471b2e1bb4f52058b2a6cdd94ddef98_10	0	Naganishia albida
76d43dda1e9fe3b3e2ac5bb230f92829_10	0	Naganishia albida
17e76a94228144f86b2f5bc1ed22bcbb_10	0	Naganishia albida
ef50ed230eba77b7e864e143182f391c_10	0	Naganishia albida
c9a8c741aaa040901f082c7708169e21_10	0	Naganishia albida
41b969833ff8de348df5aeaec11739e7_10	0	Naganishia albida
c0ba11afc99328f1c4cd7c204da05641_10	0	Naganishia albida
6234750193053d2ba64b59b5818db590_10	0	Naganishia albida
ff74893e3b668a0e5d23dcb99bc0919a_10	0	Naganishia albida
aecbbbbe40c97c8f6b3ad162d93aa16b_10	0	Naganishia albida
f50a16b0f780a1e1fa912236bac544cb_10	0	Naganishia albida
d6adb00d389d52d897c6b7aa387029c2_10	0	Naganishia albida
151412af3e401dbf93572ae399b93dc3_10	0	Naganishia albida
b2aaff822ae37eabc5d6ea9873d28968_10	0	Naganishia albida
31c29d9a7de8771c2d9aca452d5e4827_10	0	Naganishia albida
665a1fb81dd76d8ccba9cb77cc93cbb8_10	0	
10d897877f6938799184d0deef067f4b_10	0	Penicillium expansum
da89cf246da1977b04f21fbd9f37fd4e_10	0	Aspergillus flavus
11521fada3b380fcec28c24455c4f293_10	0	Aspergillus flavus
028517f7fc53bd7ea9d0f2d9019eea6a_10	0	Aspergillus flavus
df83adba586aa4136039c878d9b0696e_10	0	Saitoella complicata
1ae90bcf47ca27ee277ce765140f3208_10	0	Saitoella complicata
cc4819b2476a5b599d9fe4957948ace6_10	0	Saitoella complicata
bf4d33cb34fface169bc91c54934f3af_10	0	Saitoella complicata
dedde7aa89220acd9ece7a640ba7808b_10	0	Saitoella complicata
d9e3e4989afce50863920fd5cf245bab_10	0	Saitoella complicata
3bf707c05af31008add30adf87e74bab_10	0	Saitoella complicata
711e087352b87ac6e398592cb65ab331_10	0	Saitoella complicata
754ccfa240451880348d8bc3fea52e98_10	0	Saitoella complicata
c7ef6962d1efac9611204dce2397e793_10	0	Saitoella complicata
2690a5fce6714b55a68b5bf96d3eeca8_10	0	Saitoella complicata
065348050133a6fa31460a7ac23f8b3e_10	0	Saitoella complicata
ab5d56011242f70a362c630204290612_10	0	Saitoella complicata
8a40c32baff765620ac32cae25f0a660_10	0	Saitoella complicata
ec8f11f3f84b5adef9492a35a3930420_10	0	Rhizoctonia solani
4b0a076f2327358c705201ffcaa9a742_10	0	Mortierella verticillata
42b6b0cf089cffa5979363a817a1f12f_10	0	Mortierella verticillata
579a6539c8ee0b052274ef091784463a_10	0	Mortierella verticillata
66fa13ec8d827bec2ebd68ffb6a2c705_10	0	Mortierella verticillata
be39ca0123b4ff80c49bf8a557aa73c8_10	0	Mortierella verticillata
4c7c4a7bdbea9cdef3ffdeecc6f3e37b_10	0	Mortierella verticillata
6529c4f2b5249cd649e743c040249d64_10	0	Mortierella verticillata
a96004429d72a6d678b9c388fef7662c_10	0	Mortierella verticillata
15716bc7f8683b9c5c9911d958ffc300_10	0	Mortierella verticillata
f500383d8158bf36cf4aefb1766124fc_10	0	Mortierella verticillata
e4c828009aee0aa1de295dab46608014_10	0	Mortierella verticillata
7ef5c224a210a9229b2423552748413d_10	0	Mortierella verticillata
6a31ad67b6bd6f025e438ab63449b362_10	0	Mortierella verticillata
64a3a1ad777464e84653cf4945004e5d_10	0	Mortierella verticillata
f613d7fe4da921b19c5fe3d7537131e9_10	0	Mortierella verticillata
de0afad5b39ddf3be7474617ff51dc1e_10	0	Mortierella verticillata
fa6d99148b3eafcaad3f208bdc5bb161_10	0	Mortierella verticillata
acc94b29a7c05f72a916f27f29a6594c_10	0	Mortierella verticillata
20ae10c4f0b24553c31522894d0eafc6_10	0	Naganishia albida
857cba4f605a0767a8f4724d939184f2_10	0	Naganishia albida
0f6414abd34e201f093085fcbdfacce7_10	0	Saitoella complicata
4914ab0d7f03a2f6dcd6a25bbfc9f912_10	0	Saitoella complicata
b6679393a11597f0c51ee46f748f19cd_10	0	Saitoella complicata
1c0b6d8913c1419913abf991e92d5d69_10	0	
e78e75aea61882e87f67e5df128266ce_10	0	Claviceps purpurea
557937374a2015dfbec855da2a9f418d_10	0	Fusarium graminearum
70513051938c458ffeba1f90724e48d5_10	0	Naganishia albida
65d1f4031a62707fb6d857c33e4642b6_10	0	Penicillium expansum
